,7 RLE,8 lag1,cluster,Watershed_ID,Source,Name,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction
13235000,3.28100944369494,3.20260296801841,1,11532,USGS,"SOUTH FORK PAYETTE RIVER AT LOWMAN, ID",44.08527778,-115.6222222,1155.129,,0,0,2084.1,20.7147,1.7314,209.765,1,292.7801,1,0.5042,0.207,0.0026,0.0025,0.0038,0.2735,0.0,0.0064,1,-14.062832226494,0.017199746900569,1
13310700,3.40151296413929,3.42322573193971,1,11588,USGS,SF SALMON RIVER NR KRASSEL RANGER STATION ID,44.9869444,-115.725,854.6918,,0,0,1952.0,16.7082,1.6039,166.492,1,7.5791,1,0.5753,0.2081,0.0038,0.003,0.0017,0.2079,0.0001,0.0001,1,-14.0551786341772,0.018556875798137,1
13331500,3.54496919917864,3.64188911704312,1,11612,USGS,"MINAM RIVER AT MINAM, OR",45.6198669,-117.7265892,621.5941,,0,0,1744.1,19.5406,1.924,169.878,1,342.9486,1,0.7756,0.1296,0.0002,0.001,0.0013,0.092,0.0003,0.0,1,-13.1667817674834,0.059206898416253,1
13337000,3.53241806205857,3.63875882866439,1,11626,USGS,LOCHSA RIVER NR LOWELL ID,46.1508333,-115.5872222,3050.9908,,0,0,1592.5,17.7981,1.9647,384.495,1,304.4725,1,0.8525,0.0373,0.0013,0.0015,0.0046,0.1025,0.0002,0.0002,1,-14.0866685852326,0.010774029380523,1
13338500,3.52177643199596,3.57062831188494,1,11630,USGS,SF CLEARWATER RIVER AT STITES ID,46.08638889,-115.9766667,3025.0911,,0,0,1393.7,11.4167,1.7953,350.179,1,39.4314,1,0.7045,0.0526,0.001,0.0002,0.0094,0.0639,0.1683,0.0,1,-13.7200662990247,0.033605282439766,1
13340000,3.96144335099672,3.82699974766591,0,11634,USGS,CLEARWATER RIVER AT OROFINO ID,46.4783333,-116.2575,14262.9936,,0,0,1451.9,15.4846,1.873,792.94,1,321.576,1,0.7357,0.0625,0.0012,0.0013,0.0066,0.1251,0.0675,0.0001,1,-13.8500475614793,0.029486248799096,1
13340600,3.61205572329043,3.65654960538164,1,11636,USGS,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,46.84055556,-115.621111,3356.6079,,0,0,1448.8,18.0976,1.3747,281.879,1,284.1025,1,0.7573,0.0072,0.0013,0.0006,0.0,0.2335,0.0,0.0,1,-14.1018630846518,0.010357890103064,1
14020000,3.27910483294977,3.12514879771447,1,11675,USGS,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",45.71957668,-118.3232913,339.2868,,0,0,1214.2,16.8928,1.3899,91.219,1,316.9986,1,0.7429,0.1274,0.0002,0.0,0.0027,0.1258,0.001,0.0,1,-12.5,0.090000003576279,1
14092750,2.91847296182405,2.56746418660467,1,11733,USGS,"SHITIKE CRK AT PETERS PASTURE, NR WARM SPRINGS, OR",44.75039516,-121.633397,59.3104,,0,0,1491.0,13.537,1.2768,34.34,1,103.3505,1,0.8648,0.0593,0.0,0.0038,0.0012,0.0691,0.0,0.0018,1,-12.0063289690621,0.191772153483161,1
14137000,3.11911753035473,2.87278787397826,1,11771,USGS,"SANDY RIVER NEAR MARMOT, OR",45.3995642,-122.1373068,683.7535,,0,0,1021.3,15.9567,1.3142,121.346,1,291.1322,1,0.8408,0.0275,0.0001,0.0008,0.0186,0.0983,0.0079,0.0059,1,-12.6740740922393,0.094243389659773,1
14138800,3.97958475794064,3.75442247658689,0,11774,USGS,"BLAZED ALDER CREEK NEAR RHODODENDRON, OR",45.4526183,-121.8914684,21.1601,,0,0,1022.1,14.1099,1.3242,21.573,1,326.5158,1,0.9295,0.0,0.0,0.0017,0.0,0.0688,0.0,0.0,1,-12.138709591281,0.132903228844366,1
14138870,3.47132548423851,3.55994429674642,1,11776,USGS,"FIR CREEK NEAR BRIGHTWOOD, OR",45.48011889,-122.0256385,14.1413,,0,0,919.4,15.0468,1.3291,17.627,1,309.1395,1,0.9382,0.0093,0.0,0.0,0.0,0.0525,0.0,0.0,1,-12.5,0.090000003576279,1
14138900,4.0096355901799,3.83250474091538,0,11777,USGS,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",45.4942856,-122.0359167,21.5486,,0,0,867.3,10.8002,1.4324,23.525,1,221.0652,1,0.9015,0.0095,0.0148,0.0011,0.0,0.0732,0.0,0.0,1,-12.5,0.090000003576279,1
14139800,3.95421642021902,3.75227371156345,0,11779,USGS,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",45.444564,-122.1095292,39.8856,,0,0,825.0,12.1147,1.4867,33.694,1,322.9748,1,0.9083,0.0007,0.0,0.0,0.0,0.091,0.0,0.0,1,-12.3763635461981,0.13527272993868,1
14141500,4.02761685580509,3.87556543131498,0,11780,USGS,"LITTLE SANDY RIVER NEAR BULL RUN, OR",45.41539777,-122.1714746,57.7564,,0,0,744.4,10.623,1.7438,47.777,1,263.4376,1,0.8499,0.0071,0.0002,0.002,0.0,0.1313,0.0095,0.0,1,-12.969879449132,0.125421688858285,1
14154500,3.24228235854297,3.01595111499087,1,11793,USGS,"ROW RIVER ABOVE PITCHER CREEK, NEAR DORENA, OR",43.7359565,-122.8734019,546.4848,,0,0,875.5,17.3367,1.3085,109.14,1,342.2967,1,0.8419,0.0094,0.0,0.0,0.0002,0.1461,0.0024,0.0,1,-13.7279890788638,0.130067935623431,1
14158500,2.97067576683465,2.69862307051307,1,11795,USGS,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",44.3609545,-121.9956172,239.3137,,0,0,1267.2,9.4165,1.5258,83.507,1,267.4831,1,0.8201,0.0507,0.0024,0.0037,0.0204,0.1027,0.0,0.0,1,-12.3609906778247,0.108947371700692,1
14158790,3.29422823839068,3.13705583756345,1,11797,USGS,"SMITH RIVER ABV SMITH R RESV,NR BELKNAP SPRNGS,OR",44.3345666,-122.0470074,41.9576,,0,0,1228.5,16.5895,1.2484,28.227,1,137.5162,1,0.7795,0.0012,0.0,0.0,0.0002,0.2191,0.0,0.0,1,-12.5,0.090000003576279,1
14166500,3.23244186969288,3.04134592492659,1,11807,USGS,"LONG TOM RIVER NEAR NOTI, OR",44.04984478,-123.4262097,231.2848,,0,0,260.6,10.1633,1.5647,84.622,1,171.1396,1,0.5217,0.0663,0.0253,0.0004,0.0739,0.255,0.0574,0.0,1,-14.4593546652025,0.189322579069243,1
14182500,3.21910959447663,3.03309261169748,1,11822,USGS,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738,290.0772,,0,0,834.0,18.8617,1.5592,93.84,1,228.5194,1,0.8366,0.0318,0.0011,0.0002,0.0016,0.1284,0.0004,0.0,1,-12.5243718516287,0.110175882292977,1
14185000,3.38354098881041,3.33497341480835,1,11823,USGS,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817,450.6557,,0,0,911.4,16.1168,1.3184,99.425,1,302.933,1,0.8234,0.0306,0.0,0.0002,0.0087,0.1364,0.0007,0.0,1,-12.8857142600146,0.107061690953258,1
14185900,4.04072012436688,3.85978636979088,0,11826,USGS,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155,256.9255,,0,0,931.4,20.0749,1.4155,80.778,1,263.579,1,0.8227,0.0111,0.0,0.0,0.0085,0.1576,0.0,0.0,1,-12.5676966329639,0.090786520255667,1
14187000,3.36079747736751,3.21635642355813,1,11828,USGS,"WILEY CREEK NEAR FOSTER, OR",44.37234769,-122.6231384,134.1607,,0,0,743.0,15.5876,1.289,53.124,1,4.7332,1,0.6425,0.126,0.0,0.0,0.0001,0.2294,0.0019,0.0,1,-12.7335164677966,0.101098904079133,1
14216500,3.08688005627858,2.8356364001809,1,11893,USGS,"MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR, WA",46.0756688,-121.9986982,349.6467,,0,0,929.9,15.9909,1.3287,88.027,1,196.1718,1,0.607,0.1418,0.0032,0.0045,0.0334,0.2098,0.0,0.0003,1,-12.5,0.090000003576279,1
14222500,3.42449011983176,3.45020236489168,1,11900,USGS,"EAST FORK LEWIS RIVER NEAR HEISSON, WA",45.8367809,-122.4662083,323.7469,,0,0,581.6,13.7162,1.4935,95.74,1,296.891,1,0.6639,0.0793,0.038,0.0,0.0254,0.1831,0.0102,0.0,1,-12.6406181327028,0.086048568292597,1
14236200,3.42419844306637,3.48190174605269,1,11913,USGS,"TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR, WA",46.5953843,-122.4595564,365.1865,,0,0,678.0,17.5804,1.5227,102.369,1,242.2007,1,0.6266,0.0417,0.0144,0.0017,0.0578,0.2486,0.0092,0.0,1,-13.1850194114655,0.129902725321773,1
14301000,3.33034403396691,3.21447561604698,1,11946,USGS,"NEHALEM RIVER NEAR FOSS, OR",45.7039986,-123.755405,1727.5135,,0,0,370.4,10.6391,1.4296,211.635,1,57.5518,1,0.5868,0.0607,0.0072,0.0003,0.0491,0.2848,0.0111,0.0,1,-14.6185275360607,0.138347647736775,1
14303200,3.25169648365207,3.04441702652684,1,11950,USGS,"TUCCA CREEK NEAR BLAINE, OR.",45.32427635,-123.5465012,8.003,,0,0,650.2,13.0322,1.2143,12.103,1,308.7192,1,0.7782,0.0093,0.0,0.0,0.0833,0.1292,0.0,0.0,1,-15.0307691280658,0.162307690255917,1
14305500,3.46797873184668,3.53146575668598,1,11954,USGS,"SILETZ RIVER AT SILETZ, OR",44.7151172,-123.8873348,523.175,,0,0,409.1,13.4786,1.5299,124.725,1,238.7808,1,0.5159,0.1044,0.0094,0.0,0.0602,0.3011,0.0089,0.0,1,-14.3506206117827,0.148924137127811,1
14306340,3.29858112276373,3.13201727328809,1,11959,USGS,"EAST FORK LOBSTER CREEK NEAR ALSEA, OR.",44.24789909,-123.6364936,14.7629,,0,0,563.9,19.798,1.125,15.293,1,234.3496,1,0.8901,0.003,0.0,0.0,0.0566,0.0503,0.0,0.0,1,-15.0263156890869,0.161578945325393,1
14306500,3.35052773589398,3.22799777795413,1,11961,USGS,"ALSEA RIVER NEAR TIDEWATER, OR",44.3859538,-123.831778,865.0517,,0,0,337.6,14.854,1.5464,161.104,1,313.0111,1,0.7609,0.0296,0.0137,0.0,0.0596,0.1179,0.0183,0.0,1,-14.712574706718,0.170350725693235,1
14308990,2.88118567311651,2.37463976945245,1,11973,USGS,"COW CREEK ABV GALESVILLE RES, NR AZALEA, OR.",42.82317665,-123.1258922,167.5714,,0,0,932.5,13.9497,1.2744,58.975,1,352.1183,1,0.8475,0.0159,0.0,0.0,0.0003,0.1356,0.0007,0.0,1,-14.3227276021784,0.024181817793711,1
14309500,3.12444271306757,2.74561745227892,1,11974,USGS,"WEST FORK COW CREEK NEAR GLENDALE, OR",42.80400356,-123.6109071,225.0688,,0,0,749.8,17.1956,1.3326,71.333,1,99.0398,1,0.7947,0.0649,0.0008,0.0,0.0243,0.1152,0.0001,0.0,1,-14.8864236888507,0.173774832736281,1
14316700,3.11421911421911,2.81022122531556,1,11983,USGS,"STEAMBOAT CREEK NEAR GLIDE, OR",43.349842,-122.7289415,587.9244,,0,0,960.9,17.7464,1.2337,106.695,1,215.8647,1,0.8779,0.0031,0.0,0.0,0.0,0.1189,0.0,0.0,1,-13.6144120641966,0.13415929310815,1
14325000,3.17339893659233,2.86262995000397,1,12002,USGS,"SOUTH FORK COQUILLE RIVER AT POWERS, OR",42.89149904,-124.070652,437.7058,,0,0,666.5,14.6083,1.355,101.892,1,357.9427,1,0.7369,0.0606,0.004,0.0001,0.0493,0.146,0.0032,0.0,1,-15.2030301655984,0.172474745281593,1
14400000,3.99621991216855,3.6257713046862,0,12040,USGS,"CHETCO RIVER NEAR BROOKINGS, OR",42.12344278,-124.1873107,701.8833,,0,0,678.2,18.3253,1.3339,126.548,1,260.0675,1,0.8026,0.0222,0.002,0.0001,0.0167,0.156,0.0003,0.0,1,-14.7262875726806,0.122639483556375,1
